Yakka Opening Book

Total Book Positions = 4444
Total Book Moves = 6375

$000E904E0E062B59, $01000FD7
$A4F019F8AEEA7BB9, $01000441
$A4F7D2C609A76FD5, $010015B0
$A5047F9DAC101C91, $01000E98
$A512905DCB94DF12, $010002F4
$A51C5304F83EB10A, $01000F6A
$A5289CF0090548AF, $02000370
$A53AA26E20ABE31A, $01001247
$A54D5759DE837309, $02000D6B
$A55188BDC610D311, $020009A5
$A55459268EA3FE0E, $010014C7
$A5683A045D323B85, $010010B5
$A5704D057551A222, $02000A23
$A57DA059A7D6B40F, $0100089C
$A57F5EC8DF0AA257, $02000C5B
$A595E30F9984DF6A, $0100149E
$A5A32DAFA08F54C6, $0100189D
$A5ABABA16CAA36B2, $02000290
$A5C3806CF4799949, $01000CF6
$A5D101F8FA0CD225, $010010B6
$A5D30F75570FD598, $0100055E
$A5E23AECBBA47C16, $01000ECF
$A5E29B4E86FE5E3F, $02000E5D
$A5F470DE61154D69, $010016CB
$A60415418882C75A, $01000AB8
$A60EABFBC170E1FF, $01001064
$A621022DF98A3FC0, $010001A0
$A62731A8C5BE61D8, $01000BF4
$A62B1781C41F9BCB, $010008FC
$A631E8089CFA31EA, $02000526
$A63E6E2E700B579C, $01000D8D
$A650ADDAABE9C0DB, $030006CB
$A65494AD5291B5AE, $01000FA4
$A6561CFA4765322E, $01000DF4
$A66567E723B0EA31, $02000594
$A67921E27B2ADC90, $01000DCA
$A67C677FA72C04A3, $01000A2F
$A6890324CE65C79A, $010017D4
$A69AA335C063A41B, $02000DB9
$A6B18B78F4583F09, $01001416
$A6B8F4A8572B961A, $0100100C
$A6BFCC1705853E2A, $01000DF3
$A6C833D1A98325B0, $01001724
$A6CDCCD22920DFEF, $0100065B
$A6CF5A93E4E05F90, $010015E2
$A6DDA61C56D8CF7E, $01001560
$A6F3D4545840FAB5, $02000C09
$A6FB734B73C0DC51, $02000985
$A6FC1F64B5C7E12F, $02000BE5
$A702600E40C643C6, $010002E4
$A70ED6586152949B, $010011B9
$A735E7AD7873775A, $01000F63
$A74217BDBD5ACB43, $010012D9
$A75F1E1C07AECEBB, $01000F1D
$A769A443F6AB0CB7, $010018BC
$A77B99C04489C806, $010007A2
$A79FF470A017AAA7, $03000E77
$A7A475BBCD82AC4C, $02001333
$A7A610ED13179488, $01000CF4
$A7A8C653F33BE588, $02000D98
$A7D3A21EDA7E6348, $02001109
$A7EF8818E05C3656, $040016FD
$A7F297B11651A967, $01001807
$A80E7DBF71CF8EAC, $0100062A
$A841E761DFFDACEE, $01001010
$A845A059A86F8621, $0100052B
$A8478F22BC5172B1, $01001415
$A84DD23841F42963, $01000C29
$A85962ED519BA558, $010003F8
$A8645A25B8690EB3, $010015AC
$A8655FECC2C80A42, $01000670
$A8890FF4C101C31B, $03000F15
$A892409558C03108, $01001196
$A8AFB012E50181E0, $010001AF
$A8C337A6A6495E0C, $010015D8
$A8CC2BFA6F2DE3BB, $01001046
$A8D606A94F6174C3, $01000681
$A8DACE03D408E535, $01001719
$A8DDA6B5E2499370, $01001075
$A8F99DB9A6135FC3, $010009CE
$A8FDC332E0690C95, $01000C0D
$A8FE4FF23C2C69B3, $01000CC7
$A90B9215168B1FF4, $01001407
$A9189E62E45A339E, $010012FA
$A941F8347230D9A6, $0200161E
$A96D74D45D0D0E96, $01000B41
$A9822D8E450A030D, $01000E00
$A98FAAE111C757D1, $0100133F
$A9926282CF54E86F, $01000EF7
$A994D2655219E3EC, $010015D9
$A995D07608BAF22C, $01001295
$A99DE7C704D8AE77, $02000A33
$A9A9BA7BAD50E237, $010018A2
$A9C8E6C073C9A39C, $020008B7
$A9DEDB6BFF59A398, $01000FA5
$A9E2736AB682CC24, $01001506
$A9F4EA663CE83C73, $010014EC
$A9F9D50BEA52CE01, $010008E5
$AA0B494B8CBE0E3D, $0200043E
$AA0E0F971612E859, $030001C8
$AA1A11198F88E72F, $010016F5
$AA1B67B9D6B23D46, $0200108D
$AA374DA97EF7FD0C, $01001605
$AA3970FAD8244B16, $01000B54
$AA59D8E67DD42F20, $01001588
$AA61A7DC69153F94, $01001895
$AA86209DF624A9F3, $01000A86
$AA9000E2CEEFDB7F, $01001520
$AA903E6FA51B3E29, $01000ACB
$AA93A90A1CD1AB6F, $010013C3
$AA9BF542023C7914, $01000F38
$AA9DC8088C0FDF79, $020007DB
$AABF3285E178EB4A, $010017DF
$AACDB70875903AB5, $010016A4
$AB020D78152EB5C5, $02000746
$AB1C66A52CB0C848, $0100170F
$AB20F31F857F30A4, $01001577
$AB2A195A1ADDFF66, $010017E5
$AB37BF633C3B9D1D, $01000309
$AB3DAC2F3C6B4AA4, $01000EB7
$AB527E9CFBE21B3D, $01000CA8
$AB72E6EF65CA548F, $010015A7
$AB89686923F5725E, $010015F3
$AB959CB3FBCDE080, $01000DCF
$AB9D4FEA7CC45897, $010004FA
$ABA5E73393C3B351, $0100179B
$ABB47C362BCA43A8, $010013C7
$ABBABB3CDA58C182, $0200068B
$ABCF82A1F229D0ED, $010013E2
$ABE1AB5EAD1168A1, $0300149B
$ABEE888CC14556C0, $0100174A
$AC0C5EFFFABD3223, $0100143D
$AC170E746C899F1A, $010018B5
$AC22F91D997E3D95, $030004D5
$AC281B3C8914CE94, $010003B3
$AC39B4E7EA145499, $020008C4
$AC3EC1A697A209C2, $0100130B
$AC3F8E41A65962D9, $010016B5
$AC4B5541FA6F851D, $02000F61
$AC53F77A017B3B1D, $01000346
$AC5D7D8FB7F399C0, $040000F9
$AC6609D93CB2390E, $010003A3
$AC71D69316233AA6, $01000729
$AC7A9D7310AC608F, $01000A62
$AC7E4A43435605C2, $01000F6D
$AC8AC637523DE6D1, $01000787
$AC97A5529091AD93, $0100128B
$AC9F134E32660E0D, $010015F2
$ACA3A7822E0F05D4, $01000F29
$ACAFCBB75CA8A37D, $01000442
$ACB1B0F3A9D0838B, $010005C2
$ACD2656DA1325B8F, $010001CF
$ACDE02F1CA95353A, $03000853
$ACDF61AF9F394888, $01000D46
$ACF7D96C6553CA62, $01001347
$ACFCDD1A15FC90E0, $020007FE
$AD01507579C9F5A2, $01000EC5
$AD18FA993270EC0F, $0100115D
$AD1C27B0B66AE60A, $010018D6
$AD1E4F25D7CC5C01, $01000FD8
$AD2A7140B4D68378, $01000D71
$AD3426497C53919E, $01000A8E
$AD877BFFC341C74A, $010013E5
$AD8C91E8F9DEF0E0, $020002FD
$ADBD8E9941C7669B, $040007B3
$ADBED78EA78CA76D, $0100160A
$ADC6779B250E765A, $01001072
$ADD51F12D0A64576, $01001316
$ADED111A83A6CDC3, $0100154A
$ADFB40C2EF694DC1, $02000D4C
$ADFC950FB5A13B6D, $02001744
$AE065E500E76C016, $030000EA
$AE138F6856E8E63C, $01000FB8
$AE156C2B6591D1E0, $020013DC
$AE2C341530A5D900, $010011CB
$AE2F5CACE628854D, $01000485
$AE31575EAA8F2076, $01001525
$AE3B7E560E65F9D2, $03000EB0
$AE583814DCBDCAE6, $0100095E
$AE5B56A1B2CEAC9E, $01001331
$AE67BA24E530E1C9, $01000F39
$AE7C4A897B26BB16, $010003AB
$AE8D0B102ADD84A3, $01001178
$AE917C104ED7C499, $01001770
$AE9348A8789A1ACE, $0100104D
$AE9DFD61843F9947, $01000E34
$AEA38340D7F6ED0B, $020002AE
$AEAEB264BE2B9B4C, $01000537
$AEB65ED0ECBEC530, $01000B09
$AEBD0B8F7E3186C0, $01000E8B
$AEE839C1E3E3BBAA, $0200157B
$AEF5785BACA336EE, $02000AD3
$AEFC959EDA7D65A1, $02000BAB
$AF10CA02CB6EA16D, $04000E36
$AF2360587F1E1ADD, $010011B4
$AF42555C0E7FC158, $02000723
$AF705021F5328167, $01001784
$AF967A6AA2812DB7, $01000AF6
$AFA9399CD130072A, $01000560
$AFAA72618AF71E94, $01000E3E
$AFCA05A6FDD9AC49, $01000EF2
$AFE3778D707535A5, $01000B51
$AFF0649C99417E0C, $01000B45
$AFF4AEBCCCF8072D, $01001750
$B01C2138B5C9DB6F, $01000434
$B01EA4B600D58364, $01000A85
$B023BBAC56EBD41F, $010003CD
$B031C33FEEC4A3E8, $02000FC8
$B035ACB78D4510DF, $01000EC2
$B03D169CBD396643, $01000734
$B04472ABC9D7A8A0, $02000631
$B048F7C5CB99DE49, $01001653
$B04B6E817AD92F98, $02001394
$B05F19913A36DF1A, $01000F64
$B0658AD5318A320C, $020006BA
$B0820006377C6793, $030004D8
$B082EE12B46BABDA, $020000F7
$B08EF6203A2EF8D1, $01001544
$B0AB995E02BED5FF, $0100163D
$B0B4BB576A35FCB5, $01000F8B
$B0C5B62A7EF478D1, $010013CE
$B0D971B158372390, $0200076C
$B0DFA7FEFF01B04F, $01001871
$B0E6830B515A5CAC, $01000CEC
$B0EDDE16D829C0C7, $01000CD1
$B0F39A34E1D8B6AD, $0100058E
$B1052BF0365A1679, $01001886
$B10B8FB919D65D3C, $01001498
$B139512A7BD5A3D6, $010009C2
$B13BE0D482DDBCD5, $010016BE
$B148EB0543ED2F03, $0200017F
$B152A6B6CEAFE704, $01000EB5
$B153251483D6516A, $01001099
$B161E39B9722CF5A, $0200047A
$B165216B4BB9E915, $03000026
$B174410F38BBCBE8, $01000D3A
$B195425F0DD3038A, $01001412
$B199DA871852E1BA, $03000195
$B19D1877C4C9C7F5, $020001B9
$B1B6A4591E2FD087, $01000AFE
$B1CB48C9C5FFDEE9, $010009D3
$B1CFB5C385809AF7, $01000EEE
$B1D57A01C1FC1096, $0300132C
$B1D6CEA9AC17A9ED, $010010E1
$B205FE98F17FDE22, $0200041A
$B21238C7375197C7, $0100059B
$B21ABFA7DF7681C7, $010017F1
$B21B05EF5EE7AB9E, $01000232
$B255C4647A03F6D9, $040005D1
$B25DCCAB918300A9, $010017F4
$B26EB1A7EC021508, $010014AF
$B29054283C99CA1A, $02000B28
$B2AAE36572DBF3C8, $01001683
$B2BE694DAC347727, $01001035
$B2C81A051A8D40F6, $010002A2
$B2CCD8F5C61666B9, $02000A9C
$B2D3DFEC36747286, $010009B0
$B2DA671F8FADD530, $01000242
$B2E740E34837DA38, $01000A1F
$B2F75254F14095DB, $01001101
$B33A33D55B3EA3EB, $010011A1
$B35249D9B0FEE29A, $010011FE
$B368BB8AFA00F261, $01000655
$B36B1915199F3A27, $030004B2
$B37A7D10811C610A, $02000E03
$B3865C03998BD541, $02000686
$B393200996EF14C7, $0100080D
$B3AB95DDBA454B78, $01000BF5
$B3B0E752C4C24E67, $01000D7B
$B3CDB50DAE0958EF, $02000C60
$B3EF932985C1365B, $01001593
$B404A85AF39AB4FA, $01001648
$B4097B3CA1495CF2, $010016A1
$B40ABE0DF2272BF8, $0100078B
$B41FCF3C2ADB8C1E, $01000F24
$B42C80A7CE9F5B7C, $01001096
$B432BECC49382065, $01000469
$B454B0D12FF3317C, $01001632
$B4557ED388811452, $01000B62
$B47F9D88D12F7529, $010009B6
$B4AA4DE3C3E86829, $010007B1
$B4B322145B9F84EF, $01000E61
$B4B7A8C040D9E0B2, $01000AD1
$B4BA4BFAB8EFA46F, $01000D24
$B4C320EC8519F05A, $0100127D
$B4CBAA31170C8A53, $01000EE9
$B4E4FD2249377716, $0200123F
$B4EEBCC03EF3463A, $020003A4
$B5097CD8EE44C83C, $02000ADB
$B509CA7623FDC7F9, $01001641
$B50CBC348E544B84, $010017E9
$B52464483F164709, $010003E8
$B5275AA198D8AEDC, $030014AB
$B5531D121F6D5B23, $01000B4C
$B554809A0257FEF6, $01001270
$B5556A7EE562E42D, $01000FC0
$B55AFFFDC2457504, $01000CD4
$B576495AB573E99C, $020001CD
$B5773897E02BCAEF, $02000D49
$B58B4F0B88DA898A, $0100181B
$B59C59F75367494C, $010008F4
$B5A2CCE46321A1CE, $010001E3
$B5A8DCFDBD780A8A, $02000387
$B5A98B1CF5AB3940, $0100154D
$B5B8708EBC3C04A2, $010009B3
$B5C222A53DB4FD85, $02000FB0
$B5C3FB2EFAFDA2C0, $02000317
$B5EB005180D51B5A, $020008CE
$B5EE20A738C32CF4, $01001678
$B601800A310FED2E, $020006BC
$B60F2CC9504F0E76, $01000CD2
$B63C8C7E6081452A, $010015CB
$B65FDF3113D09D58, $02000098
$B666279F28E51F96, $060013D0
$B668A7F6B2B433E3, $030000E7
$B66C86ECE37AD4BA, $01000D07
$B672155F1B845B4E, $010002E0
$B678571585E3B41A, $010017E3
$B678C27959C00167, $02000325
$B684531CD37F8473, $01001199
$B6A7A1641629B147, $02000EAE
$B6DCF4B5EB88F6D1, $010014B8
$B6E08482B2A93A57, $02001164
$B6EC65C4FA63044A, $01000AD0
$B6ED7884B5CE5CC4, $04000865
$B6EF06E7AD60B6F6, $01001486
$B6F934602ECFFD6F, $02000A80
$B6FC86E242DBD96A, $03000528
$B6FF3F6AEF9C7DBD, $02000EA4
$B7163F2F438998DE, $010010B9
$B7289CCD8B32A199, $0100180F
$B75E6EFAA113A9AD, $020014E6
$B76F2C0EDDAFAF85, $02000389
$B77A24B664CBCCB7, $010018B6
$B77BE6ECF945DB93, $0100125B
$B78FE502C28BFC84, $0100056E
$B7A6A7E950BA382A, $010017B2
$B7AE12A95F5CFF66, $0100134B
$B7D5214E9DC9B353, $020014FE
$B7DCA133C5863A39, $0100096D
$B7E88F4F6923E7E7, $020016F6
$B7EB445BA3865EEA, $01001438
$B7FBA3D9D9525A71, $01001231
$B807AF2B50DFFA1B, $01001306
$B81CEFA786218428, $040000ED
$B82DF0D63E381253, $04000473
$B82DF76A0B794CF1, $010009B9
$B839978990C93F3D, $0200175A
$B83B1B7120BD1D3D, $03000047
$B8495C9B535A5172, $0100089A
$B84D64E42775A520, $010018C4
$B85A3423DEF26830, $010017F2
$B85C9520554A62A3, $01001184
$B85E368F82CADD33, $0100102A
$B8714E52B9A7F763, $03001730
$B875A948BDBEC032, $0100154E
$B87D3BFF207CED23, $01000EC3
$B8867F7D11954EC1, $01000BC2
$B90034C3F946A3D9, $020018AA
$B9180066C02E5470, $01000F4C
$B920F6B9123890F7, $010012E8
$B921CEBCD62FF743, $010009ED
$B9305F441B61C2E1, $01001793
$B9384DCEF980F11B, $01000C5F
$B9493BDD02E3DE0D, $010013BF
$B950092E6D8C555E, $03000963
$B95A4A1AFD67F761, $01000D52
$B95A5036F6EEB422, $0100112C
$B97F107D20B41C73, $0300094C
$B97F710F3B3A0037, $010013EB
$B98B4EB57F4617C3, $01001749
$B9947CBDFFFBDA01, $03000393
$B99E71F76A03AF83, $01000933
$B9B60451BC347391, $01000BF3
$B9E7531CF91A2F35, $01000D4E
$B9EC734AFAB88DCB, $04000F20
$B9EE506E11208286, $01001012
$B9F1F072542C55AD, $020008A6
$B9F2D76169BED4A7, $0100073D
$B9F67796434D4DC6, $02000114
$BA14BE4F9DAB9F75, $01000D9D
$BA230510624310A7, $040008BF
$BA28A6C01E69E234, $01000EC0
$BA2902D4273E5591, $01000EA3
$BA3947D3AECF73E2, $01000238
$BA4BE3CB4CCA61AC, $04000124
$BA4FBF59D090C544, $01001800
$BA5D47B20DD3AC88, $010013B8
$BA5F6123E3274319, $010011FD
$BA9B8653150A7970, $040009F8
$BA9C272F5DBDF9D6, $01000DAF
$BAEE347F46ED0827, $01000B44
$BAEEDD48AFC6BA4F, $01000D30
$BAF5AC77FADBE77F, $0100036C
$BB02194AF598725F, $01001307
$BB0BE7A358F76D4B, $01000F06
$BB0CD9DCDD1DC399, $02000E3C
$BB15A7265E598D6E, $0100163B
$BB4D7CA89B7EC0A3, $01001764
$BB59ACBDA1819566, $01001777
$BB632A0121B7A93B, $0100179D
$BB728616B91F9C13, $01001455
$BB778D8C7F88CCF2, $010011FA
$BB7CADDDDF9E46D0, $030010B2
$BB8A819E49B66351, $01001040
$BB96201F7189B4DE, $020002FB
$BB9812F159BED82D, $010010C9
$BBA73F6EC99022A5, $020007CF
$BBA87EE64E92E36F, $01000CC0
$BBB1896EBC433AF0, $0100184F
$BBBB8214B32468E4, $0100089F
$BBD268EFCE09B5C8, $0100070F
$BBD711CBD73EEC78, $01000782
$BBDBD4DEB1AA1FE4, $02000EBE
$BBE3EC8835179419, $02000518
$BBFE2764F15D2042, $01000904
$BC0215CD40E9207C, $0100129A
$BC0ED31AED86E2CF, $01000C37
$BC226501895B2AAA, $020003F0
$BC287340DE771DB4, $020001CB
$BC3722D22DB2CA50, $01000E1E
$BC432DD6FF273A65, $01000E5B
$BC5BDD274FDC0AD6, $01001138
$BC778F348C62AF14, $0100169E
$BCB53A4BEBD1EF72, $0200087A
$BCB7E4B5CF5EE3BD, $0100099C
$BCDC341F8B2BDD12, $01000CBF
$BCEB23F967F178EF, $01001559
$BCF55373CAF7D363, $0100183D
$BCF8513FB53908A1, $02000D41
$BCFCE6E995B88BC7, $0200128E
$BD029F89DCEB7784, $01000436
$BD09B3787C24A659, $010016CF
$BD2981D486F5031C, $01000BD4
$BD29D7FF8F23E6CF, $03000DB0
$BD2DD3FAB863707D, $02000E9B
$BD3224337B361735, $01001550
$BD4396E3184EB11E, $02000A52
$BD50D0C71FF1A4B3, $0100171F
$BD51A1B981AA93E2, $01000F9A
$BD62D80DE7DB265C, $010012A7
$BD684511A082716B, $0100006A
$BD71B75BE5393FFF, $0100111D
$BDA1709C3D39CEAD, $010018A6
$BDB3BE7C7E00CCF6, $02000D3B
$BDCD0A5D7DA0633E, $01001302
$BDDDCEC6668D883B, $01000077
$BDE57494D60B0914, $01000C13
$BDF61B3B5A686A11, $01000B84
$BE2AC573A5A7B54A, $01000367
$BE65F7B369FAE597, $010012DD
$BE92CB5A65CFEB67, $02000CDA
$BE95E3BC7C5B082C, $01000FA0
$BEA728B2AF48ECFF, $010007DD
$BEA76E65E03442FB, $02000EA8
$BEB030769DAA9A2A, $02000A27
$BEC2B15A790D2AA3, $01000E4C
$BED278DC54BDC4AD, $02001562
$BED94AB5F163B956, $010010F3
$BED98A36422C6A80, $01000E68
$BEE510C717FD8D3C, $0100072A
$BEE5EC5BD5A82DA7, $0200142F
$BEFD62F5186D528D, $01000C1B
$BF0C7F5598369C3F, $0200053B
$BF4ADEF991C93850, $010008A9
$BF5064702C25429F, $01001095
$BF51C70BCDE3E7FA, $010017D6
$BF5BF596162001E8, $02000E96
$BF641D35681B30AD, $0200111A
$BFBFCB3314E4E6F2, $01001007
$BFC0F52313938B40, $010014F7
$BFD224A25CFCE780, $01000CF1
$BFD2C8172B1D111E, $0200171C
$BFE364FC62058A3F, $01000864
$BFE9016C6F585CF6, $01000E4E
$C010695620128F5D, $02001039
$C0372A57D57E60FF, $010010A6
$C03A280FBC2A7F8D, $020017CD
$C0493EDA4DC10D64, $010014EE
$C065BB998F83BD5E, $02000C20
$C071BF7A319F477B, $01000175
$C07A547EF91B7962, $02000E5F
$C08D04C4E1D7F78D, $0100115E
$C0A3FBC09BDB3F7F, $01000B35
$C0B407F7EE894722, $0200172B
$C0B868223DA1B23D, $01000695
$C0D3EF5A01228FEA, $020010EB
$C0E15736B55954F6, $01001141
$C0F255C7276D2EFE, $010018DB
$C10540BD4AE6A0BE, $0100100B
$C14B2BC4E907EE01, $01000997
$C14D8D278E2E836B, $01001279
$C14FA2BD87409201, $010006F3
$C15A21AB3BFCA598, $03001387
$C17908547474ECB3, $010006E2
$C17FE528E025E1C7, $01000C26
$C18E00385F408196, $0100145F
$C193254102C314E7, $010011E1
$C1B502B12681575D, $01001283
$C1C5FA5124E1E364, $010013E1
$C1D001AA1D25D16E, $01001017
$C1D31E405F2EED1C, $02000F9C
$C1D4A2BC5E85518D, $0100085E
$C1ED2940841B063A, $01000509
$C201309C2D62FC28, $02000B26
$C20B1124B8FDAFE4, $0100029C
$C21735A511DEDAD9, $010017AB
$C220AE282C00C78A, $01000745
$C23FAB35463B4B6B, $010015CA
$C240A48F570E4537, $010010CA
$C2452D4AD7959A43, $01001866
$C25115609D49D81C, $02000091
$C25C565E6A148FF6, $0200097A
$C261CA471F353B7D, $010012F9
$C27532549714B557, $01000B04
$C276E1B63BD54109, $0200049D
$C2781DFE49863845, $020002B9
$C278DA39ECC40F9B, $01000D7A
$C27CDF0E951D1E0A, $04000008
$C28024E2C6F616A5, $020000F1
$C284E6121A6D30EA, $020000B5
$C296CF45D87319CB, $060005C7
$C2B5825BFB8AE7B5, $01001564
$C2B64D05A2556E14, $010016D9
$C2C50AE6B1343BE3, $020008C6
$C2CA4C1059428BF2, $01000F60
$C2D4C070A6A21239, $01000679
$C2DF139057333481, $030009E7
$C2EB5011EB3FB68E, $010016A6
$C30520E29B003301, $010009B8
$C307C31D5F19A0A1, $010017F0
$C314C4A55AE6F5B7, $01001608
$C321BCF667896AD7, $01000440
$C3222B8BCDF1B565, $02000145
$C328581392EC28EA, $01000EFB
$C33F58BA1C23DC74, $0400098A
$C34C56C902982339, $010007A1
$C38266AE442A2724, $0100187A
$C389272C9CFA6FBE, $0400140D
$C389E6219B5047AD, $010011F2
$C39B10776ACF5CC5, $02000215
$C39BFE63E9D8908C, $0300033E
$C3C71D8930CEB66E, $010018B4
$C3E3B0C08CA51296, $050006E7
$C3E7CF5BC137818D, $01000E2F
$C3EC387A130F606F, $02000DCB
$C3F42073068D37D8, $02000AF1
$C3F436C5DA6A4C8A, $01000B9F
$C3F5432D53214A6A, $02000626
$C40044258FACE4A8, $01001414
$C405E8D5788053B9, $010016B6
$C40ED49218E56E79, $0100136E
$C41690D60E4596B2, $01000CA3
$C42B8C0C653288CA, $02000886
$C45BC853E3CB7A4C, $020010BE
$C46DEB9DE5A5705C, $0100072E
$C46EED8A1DF543F9, $01000ED6
$C49CA65E67CEB607, $01000EC9
$C4BA4A7D7AD807FD, $01000DBE
$C4C398C385E9A4C9, $01000CEB
$C4C55F561B22CD26, $01000BAF
$C4C9C28BD3345175, $01000592
$C4EBD83A6DEEBB9E, $02000BDC
$C4EF35D60CA044D1, $0100044C
$C50AA7165CE7A605, $01000D9E
$C541211A1320D1BB, $01001274
$C5462154CD746A47, $0300013E
$C548F58B5E28F089, $01001835
$C5613C1C8764F678, $010004F6
$C56BEB3AC520AC51, $0100049F
$C5926A80872DF37F, $01001553
$C5B2964AC52F2F38, $01000B2B
$C5B3FD7E797F639D, $010018CE
$C5B73C1D7FC009E9, $0100188D
$C5BE1848420444A7, $030004F3
$C5DFCC8248B8F69E, $01001771
$C5E12475C4F3AF69, $01000664
$C5E578879C7F2E75, $02000375
$C5EBA38283B5DEBC, $0300080E
$C5FDB98C96CFE1CF, $01000EC1
$C5FFADAF8B40895E, $020017B4
$C6015D387F52876B, $01000E7A
$C619568A42A5D05F, $010012EE
$C62499BBA48BC334, $0100151A
$C64D7EFFDCF309E9, $01001426
$C65773F3108C0FEF, $01001114
$C6B492B3D27A24A0, $010018B9
$C6DA054B245955DF, $020004CB
$C7188612A199E10B, $010015DC
$C72B242FA6BB2B14, $01001215
$C72F5AA42DB142CA, $01000462
$C75E3F358F8A67DD, $02000C63
$C765DA03AC85F19D, $02000987
$C768DCD061213D65, $01001626
$C76EF9CFF0DAAEE3, $01000B3B
$C770B1EF469D4FCD, $010016F4
$C78355F27A58B40B, $01001422
$C7AA9951FE3FC3D6, $02000E10
$C7CC2DE25214746D, $01001230
$C7CF0A4EB0E89F9F, $020014E1
$C7D48DE1FF686634, $010014A1
$C7E8767A3FFD215C, $010016DE
$C7F0326087CDD43E, $02000583
$C7F5E7E325B1AFAA, $010008B9
$C7F7647DFD44EFC1, $010006FC
$C7FCDB2C6053F063, $01000C54
$C8243535EA7BE51C, $020008E8
$C83B7DC9B2BC28AF, $0100149A
$C83F716A195D7E81, $01001458
$C86001EB6FB5CBB1, $010012EA
$C865E82BC18BBB77, $010016DC
$C87229EFF4D3927F, $020007F3
$C8744256F293D933, $0100120A
$C877AF15CB74271E, $01000A46
$C879F7CF05C3F6AB, $01000E85
$C89CA1942C148203, $01000C4B
$C8B2FE7CAF3E7A05, $04000CB2
$C8C66679301842D9, $010001D6
$C8CB121353ED7BDF, $050007EB
$C8CB968A10AD42D7, $01000931
$C8E47C00DB0E8C94, $01000A50
$C8E7D9012FF9D75D, $010006E1
$C8F3DD9C8248235A, $01000B42
$C8F567AEBBA300D5, $010005C0
$C91660BE8D36AE09, $01000D96
$C924748EA58EB9C0, $02000998
$C925EA2758C49EAF, $01000E48
$C93E9001B99D23CB, $01001824
$C944B9D7D3775B97, $010011F8
$C9521DAE926E96B3, $0200006D
$C956E1FB056F8C6F, $01001808
$C95BDA84B59FD8D1, $0100088A
$C95C0225C58C5A83, $01000D29
$C975B9AB7082A104, $020005B9
$C98964D2D1D56242, $02000F4A
$C98E166F5D8D9461, $0100051B
$C9A48897D724FC1A, $01000D5C
$C9A58FF7D6CB41BB, $01000311
$C9BA96D1B3B4786F, $01001848
$C9CEF275AAD03B3F, $02000FF6
$CA44B28089744CBD, $010013F4
$CA49F74BB328A241, $01000BAA
$CA5782DB6BCEB6ED, $01000AB4
$CA610E9D25AF1B8C, $01001362
$CA692A478CEAC986, $03000384
$CA6FF26D1D70D099, $0200134E
$CA7097FBF0001CCF, $01001188
$CA780F32CD5CE1BD, $02001480
$CA7DEFB3B833D492, $010015F0
$CA84288D29856FAD, $0100044F
$CA8D8637AB52D262, $010013B1
$CA9753DE3D8F053B, $0100181F
$CA9EE8A1D36B44DC, $01000E4D
$CAAA45FCBCF39E8A, $03000A39
$CAB72C69F33E18F4, $01001830
$CAB802D8EDC032BE, $01000DDD
$CABDCCD7A25FCAD0, $010003D9
$CABFA307F5326791, $02000C24
$CAC97677698A9A9B, $010017C5
$CAD015F83C972D19, $01001551
$CB0511C258857337, $0400020B
$CB087A273B37C493, $02000824
$CB0EF0ADC2761F81, $0100113E
$CB1A9DCA0E83E2AC, $01001706
$CB22E514FE19EA22, $07000010
$CB3575B402741976, $01000516
$CB41BC97F6D7842D, $01000817
$CB4DBDF20EA4FCAC, $020004DC
$CB5F0A8646660800, $02000ADE
$CB63B7D64BE194C9, $0100105F
$CB6A402FFCF8106C, $01001821
$CB7CBA2FDCC69A54, $02000B32
$CB83E3147FCFF29A, $01000AD6
$CB85CEF109F7108A, $0100108F
$CB874112D9F94853, $02000CAA
$CBAA7FBF107CB13E, $010015A4
$CBB4C721A3AE9852, $01000A84
$CBBD218236E89AB6, $010001B0
$CBD725CD74E8C2E1, $0100151B
$CBEB0C2975FA4495, $010009D5
$CBF6FC816AEA82CE, $01001854
$CBFAE55427C62A67, $0200152C
$CC127568A367FAC3, $01000CEF
$CC12A9779E8318C3, $0100091E
$CC266A15034E1827, $01000F84
$CC4D50E8AC122A91, $02000F6B
$CC560511DE8BFF72, $01000B58
$CC68D40398FC620C, $010010E2
$CC8A623BF7EEBFAC, $02001851
$CC9391332ED364F8, $010017A8
$CC983DFAD70B8117, $010014C2
$CCA63556CA4011ED, $01000DE7
$CCBB08D1EAE5ACFE, $010012FB
$CCC38009BDD61DFD, $01000FA6
$CCC90C14E0DC0E32, $0100039A
$CCD1077426AAEEC9, $010017AF
$CCD37C4890B97695, $0100132F
$CCE022522900B08F, $0200044D
$CCEA324D43A6C71E, $02001030
$CCFA2C927071CF3D, $0200167B
$CCFC0A4DA8C82B1B, $03000234
$CD083C0770C1D5C9, $010003DA
$CD23D90B0B364722, $03000836
$CD2C1A6A32399253, $0100117C
$CD3DC3738B2ABB6E, $0100137E
$CD4C29063E4194FB, $01000C8B
$CD4CC0AB72456F46, $010013CD
$CD5C1042A6799F21, $01000EFC
$CD705A7F2D0DCB0E, $010008CA
$CD7E05C2BDDC15C1, $01000BB1
$CD8B8D52B4753612, $02000974
$CD97F891B830A55D, $020006ED
$CDB10E532D5AA53D, $01001860
$CDB2270F5C6349A1, $010010B7
$CDBF026A8B3E2988, $01000B82
$CDD2AC4FC1B8BEB0, $01000C53
$CDD85A8892F89BD4, $01000310
$CE13C1E5AA20EEF4, $02000EC7
