Yakka Opening Book

Total Book Positions = 8507
Total Book Moves = 12184

$0005708FD29B49F4, $03000B91
$A34E638C7D61869F, $01002F82
$A3505CEFE86D13CA, $020018CB
$A369086D4D7AFE67, $01000D92
$A36DDFBD3AF3B1F6, $010011D5
$A37F6A4189D1A57C, $02000C75
$A38661CD57A8225D, $010026E1
$A38A6A553DA1D4E7, $01002077
$A390AB99797DCB23, $01000A64
$A3A0002D166184E2, $0100202E
$A3A214628CB93D40, $01002C6F
$A3BB0FBC5DBC39A8, $020006B8
$A3CB48BB6F63C9B5, $01001701
$A3D74B52B8E31960, $01001736
$A3DA11B5594AD58E, $0100288F
$A3E0098F084E847B, $01001250
$A3EAFEC60323CFF5, $03001366
$A3EBDA22FF2967C5, $03000B03
$A3F0F81330CC1F1D, $01001DD3
$A3F410FD50F6DD38, $01001BF1
$A3F9DA65D3F88DB5, $010006C2
$A408413CA9AB61B6, $010022A7
$A410EFE0A2641AD9, $010009A7
$A412EC0FE4948B0A, $01001D07
$A4138722E53508CD, $01002031
$A4145358CB457BFD, $010020AF
$A421CCCC2546FC0C, $010017B1
$A43C66EAAC47D898, $010021B0
$A43E47096D98D75C, $01001D2B
$A4547EB467F68549, $010026A4
$A456C949ABAD3DE0, $01002EB4
$A45AD0858A88AD0A, $01002B2B
$A45D4CDE975FDE18, $01001764
$A45E6C49F5F17F65, $03000214
$A475B72C20035A22, $030003F6
$A47FF8DD571F5BBE, $01001889
$A48840B97BFD8B9C, $04000806
$A497967634800731, $01000980
$A499FE43A8026C55, $01000C99
$A4A4EFC2563108B5, $01001EF7
$A4A5E88128914DEF, $01001FF2
$A4B2422C4D83D7F7, $01002236
$A4DDFD017A74D7E3, $01001792
$A4E3AC6A8D545043, $02001219
$A4EA9ADB7C56EB29, $02001FDE
$A4F3BDC6BA020784, $01001A47
$A4F7937AC6A2EED1, $0100174F
$A4F83C6C9371CF16, $03001E46
$A4FDF29D6DB6EAFD, $020012AF
$A5014AE2FF4D0403, $01001082
$A5018A7968CFA43E, $02000BEF
$A504D0EF88045813, $01002780
$A50AD0C9C70E5098, $04000158
$A515B52C60790137, $01002106
$A5179E1B3621061A, $01002835
$A51F400B29D2A302, $010028A3
$A52722E520952AE6, $010024FE
$A52C4017609B6228, $0200146F
$A52E8F1FD5B72A33, $01001791
$A52F8159A474D702, $01000CF3
$A538FE7C0383F289, $01002805
$A53CE4FC2747F5EB, $01001C13
$A5441B4F8852E7C3, $02000A09
$A54CBDA6B393CA1D, $0100204C
$A56137F1E3748E52, $010015CD
$A56488E8773FAC45, $010022D6
$A57D6430C747DDA5, $0100280A
$A5815B35327F728D, $0100245D
$A5909EF15E00AF91, $010018EE
$A591F5E7021B8184, $010029B1
$A59CD5725E5FA986, $0100260F
$A59DA4571253623A, $01001F1D
$A5A5BB85BF386AA0, $01002910
$A5A796C0E1D2A4A5, $01001C0E
$A5B11FF38DA452F3, $01001CCF
$A5B19186F37AE2C8, $0100086F
$A5BA53865D270E30, $02002E7F
$A5C5B29F8E71DDAF, $0100292D
$A5C8850C0FDC453C, $02002DD8
$A5DAE3E00A90F07D, $01002765
$A5E22BC492EE2CE7, $01002E1D
$A5E766F59555674E, $010010B1
$A5FF5024969B4CFD, $010008B7
$A60B32E9949BEBDC, $01001E5E
$A61401B27845796D, $01002E03
$A614CFFE4399C80C, $010006CF
$A6160CCAAAC1660E, $010012C3
$A61E8FC20F6FA4B5, $01001BA0
$A626F6254DDBB013, $03000C21
$A6332F16BF7B86CA, $01002F18
$A640456D0B7859CF, $01000AAB
$A654ACB9389A59AF, $03002AEC
$A657A6B6A9108F8F, $01002E9C
$A664F910330ABBE1, $01000C60
$A66AD54819CD01B8, $02001991
$A66CD92ADE55B3A0, $01002412
$A6714F22804611AA, $0100155A
$A67A832B7A305001, $010003A8
$A67AE1AC9A0C9295, $02001A44
$A67E41DBA6AB764E, $04000316
$A682570F1CA2F33D, $0100176A
$A683AA2629A6A5F9, $0100266A
$A68A2BABA2FF9A6F, $020005E2
$A6A872F8DB0094CD, $010009F3
$A6A900F22EF7DB13, $010029AA
$A6AC0FD578EB0A1F, $02002F1F
$A6AC8FE6BE5C4A0A, $01002E67
$A6BD72E8AA37C3F2, $01001D9A
$A6C47C894B142B68, $010016AD
$A6C8249EDC2E919D, $010005DB
$A6CEA3E312B521A0, $01001C92
$A6CF315F35BE1B5D, $02000BE9
$A6DBFCE9A8BFA651, $02002849
$A6E3EF2AF9193351, $010029B8
$A6E64A1C1930706D, $01002AA2
$A6EDA09616B0E741, $01002B79
$A6F2CCC7909A6EF1, $03001EF0
$A6F7E1B94F266A6B, $010009BA
$A6FB456FAD95E1CF, $01001E24
$A6FE6D253926E257, $010018E9
$A70F82076A248C73, $010025A4
$A710C39883BA0716, $040004D4
$A713CAE224A3C923, $010015CC
$A715EEDB3BDEF0D3, $010011B4
$A71693EE98054A74, $010021A2
$A7210F8BEB3AB3A4, $0100250F
$A730B5B4A86B11D4, $01002DDA
$A73EFE6F13A67676, $01000C92
$A74639011D535D15, $0200065F
$A74D6B293F139BAF, $01001C71
$A75082883DC115B5, $01002DE0
$A7518613A702D4AF, $0100294F
$A76159AA551ED628, $040008A5
$A761B7BED6091A61, $0200005C
$A766772B6AADE6B0, $01001CA5
$A76BB828E2AD115A, $02002302
$A76D359610D5B745, $010008AF
$A774AE070F7BD0F2, $01002D51
$A77A25498E319216, $010020F0
$A7859586BA415E26, $01002E25
$A78CE7706059F65D, $02001AAD
$A792EDA7E3B0652E, $010029ED
$A7AA67A78ACD0F2B, $020012F1
$A7AACBA802D0BF8E, $02000BA5
$A7B8541441D3C67C, $0300282A
$A7B862032FA2AF8A, $010020A2
$A7BFA59FDEC34BEE, $01001291
$A7C09BF60D8F95FF, $01002D66
$A7CDB7945B287B0A, $01000A28
$A7D2A322FDEEA987, $02001DE8
$A7D88C427137F3C1, $0300004B
$A7E6963ED09DCE4D, $01002F66
$A7EAA8A3B9F00959, $01002B64
$A7EACD93000EFFA4, $010028B1
$A7EAD6042B50297E, $010025DA
$A7F0AC881D548CB0, $01002339
$A806AD84140E6DBF, $0100074D
$A8156C252DB0D288, $02002C5D
$A816175A8F026822, $020016CD
$A82D99328AAAD590, $01002334
$A82EDA517ADC1363, $01001105
$A8375318C2AB78FA, $010029F0
$A839ABF72EC01EE3, $04000436
$A8417019D898F240, $01001298
$A84AA3F92909D4F8, $01000C7D
$A8542AB631B1A570, $01001C12
$A857E1A41BAF7859, $040017FD
$A85F94450F8B1D07, $0100274B
$A860193B63721841, $01002372
$A8610268F1E1BE90, $0100292F
$A863E0A87F0ED63E, $01002D81
$A877D2E1F93C8E8A, $01000F6F
$A8888BB79B9C5256, $010029AF
$A88A7E3578336D7F, $0100111E
$A88C0C61BBE08A69, $01001266
$A8919D65494F8A30, $01000794
$A89633EEFD205E06, $010007C6
$A8A8C5C6284BE701, $02001095
$A8B9DFCD4830D73D, $010018E1
$A8BBA638E71A4A3C, $010017F5
$A8BCD86B44CFCB3B, $01000AF5
$A8BD1EB818569456, $01000FC7
$A8BD5B839AAB3C63, $01002CB0
$A8CF76E912E21EDD, $020001AB
$A8D5AFD988A1A573, $010022F9
$A8DA74E01D1FB060, $0100289A
$A8DB0AB989AF4C7A, $010023EC
$A8E2BC871AB6D8CB, $03000033
$A8E7FA5B801A3EAF, $02000B83
$A8EF04923D235A94, $02002450
$A9066D85291AFBD7, $02002C4B
$A907D4F46734E64C, $01002DEE
$A911B41F1454D423, $0100227E
$A9191795916F8AA0, $01002240
$A91EFB0ADD6811D1, $0100255F
$A91F11D113513796, $020006EA
$A92E7FAD542C538C, $01001E52
$A93923780B862C64, $020019A6
$A939CAFDB3288E8D, $01001FB8
$A949795634687405, $010026F2
$A94FF3E66C00107C, $01002133
$A9717528BD419AF3, $01002D15
$A9782047FF592762, $01001E29
$A9782B19D4623D90, $01001EB0
$A98357E1384D2E9E, $01001267
$A985334DA6651414, $0300289F
$A9874F98F6F24281, $02001B04
$A989522978AC8C4C, $01002525
$A989F7C7A9430761, $01001448
$A98D9F217F77E884, $01000AC7
$A98EAC63ABFEDD6E, $01002CE2
$A991D92427EDDE25, $01001978
$A992C22F66891319, $0100281D
$A99886890A93C159, $01002C0D
$A9994716A7D05FA5, $01002DDE
$A99B554A084AEF9B, $010003C2
$A9AF181F999970AA, $01001DEE
$A9AFA09C91A94C5E, $010015A8
$A9B1844E19EF91F4, $02001605
$A9B95FB2A4995260, $01002BB9
$A9C22FFDDB3BAF4F, $010020E2
$A9C38301AA969CFC, $01001E20
$A9C4FE05B57F0C10, $01002EEF
$A9CDEABDA26D43DD, $01001C52
$A9D235408D33E5F8, $010007C9
$A9D91A11B0785FBB, $01002129
$A9DB44D2C69E5ADE, $010024C3
$A9DB9E688E9CEBFC, $010018D2
$A9F834A49E71D340, $02001A72
$A9F8EC6871F67A5D, $01001022
$A9FAEAC4AC6F9959, $020028E4
$AA0054D2F2DA02E7, $03000C4D
$AA06DFB4E19D783E, $010024B9
$AA0874B916FC61BC, $04001692
$AA0DFF5B83C84246, $01001C99
$AA11978BE930BFCC, $0100217A
$AA1CFE04FB97220C, $03000C1B
$AA213687766CEEEF, $02000CE7
$AA3264C083D16E3B, $01002397
$AA38708EC5C6A209, $01001FB5
$AA3897D59C4F3D96, $01002298
$AA5008F2ED1F95A7, $01000F07
$AA57A997A8FBF20A, $01001027
$AA5BF40204041C62, $01002B60
$AA80CBB52679BFB9, $01002514
$AA82C82C713993F4, $05000415
$AA924C73A790B4DA, $0100255B
$AAA48D24C9C9A7A6, $01002A38
$AAA6AB6DB5EA6F4F, $01001A6E
$AAAD2A8D71A9E30D, $010024FF
$AAAF1087876ED113, $01002002
$AAB60D9641170F67, $030011B9
$AAB9A6B6170D4235, $020015C3
$AABB75701D07FC8A, $01002317
$AAC7DA0B8BF62D9F, $01000FDB
$AACF917379E341FF, $01001F8F
$AAD0682FF1FE9366, $02002BB6
$AAF4ABC2A4F9B3BF, $02001C85
$AB10D81E7AA71EBF, $01001DF3
$AB15BF4BB41E4F19, $0100071E
$AB1ACC25DC0E2304, $02001E7E
$AB1C99DA8E13DE87, $010026D7
$AB201FA922750380, $01002F6E
$AB2B6138A92A919C, $01002270
$AB2B880C751160B8, $01001B9C
$AB3C8B33BAF9E689, $01000F8E
$AB3D2EB297880E94, $02000769
$AB49E9B479061CDD, $010012C4
$AB506AC599C402C0, $01002673
$AB568FFC7259E34D, $0100204D
$AB7E9898F39BE753, $020001DD
$AB839BCE31DA8FA8, $0100264C
$AB932EA4A1C0D085, $010010B2
$ABA13D3BFE109F4B, $0100149E
$ABB80D16C45F43D5, $03001005
$ABBDCE8A845A0D8C, $01001DDD
$ABBE6B7CAAAFB5E3, $010016BF
$ABC3BA85A380EEFC, $01002AD0
$ABCDB1C06769E3DE, $01001F7A
$ABD47B7E4FD07BEB, $020011D8
$ABE8807892301C67, $01002B4B
$ABF15962A39041B7, $03001C4B
$ABFDB7835735CEDC, $01000A61
$AC00B524577525A2, $020009EA
$AC07030F361696AE, $01002A5B
$AC1363BCEF3AE03D, $01002AC9
$AC1EFFA27D61F95B, $0100202D
$AC20B3B9022DCCAD, $02001E91
$AC358C5FFC1EF3CB, $01000AAA
$AC36F77830E6BB00, $01001CA1
$AC3F22CCF37B2E31, $01001B0D
$AC401B3C4B8A0C1E, $0200179C
$AC44172BE9BE10EE, $010012D6
$AC49B49353D9B4B6, $02000BEB
$AC4CF75EFC4D7790, $02000B3A
$AC5797E1407D51FA, $0100261D
$AC61E1B0C1563F86, $01001C3E
$AC6684C6FACB9B6A, $01002E3F
$AC6B4E7A56241714, $01002872
$AC7BA08B61DEFAC2, $010028B3
$AC8A54DBFDF1990A, $01002463
$AC8BD62CBEB15E98, $04000092
$AC9F5A04D5D1830B, $010023A6
$ACA15DC9165EF8FC, $010024BE
$ACA34B8F502058B9, $020013D8
$ACAFF15CE3E2B4C3, $01001B72
$ACCCD0FB4D0A8CB8, $01001922
$ACD6A77A7BE4D155, $01002E27
$ACE8A7D27365B34A, $010005B1
$ACECEBE096CD60C1, $010002CC
$ACFEFC0BD38BC1DE, $01002212
$AD0285602546F611, $01002F68
$AD148FF692668F16, $01000D41
$AD1AAB6E0C2134E9, $0200268D
$AD1CF5F1EA6300B1, $03000283
$AD276FD134AAC315, $01002ABF
$AD31CB509D3867B9, $010008F9
$AD369B4DE8415A4A, $01000CDC
$AD3FF52930F7C144, $01002AD7
$AD41A1B7C020278D, $01000661
$AD5397A96DB249CF, $03002217
$AD5A1C2B3384C915, $010020A0
$AD6B846AAA1A696B, $03000917
$AD7830DD86152021, $01001456
$AD7C1A2EFAF3778D, $01000DB3
$AD7EECC26DAD644B, $0100102B
$AD98E94E1063D7AD, $010001AD
$AD99CEEE7A77DA04, $0100135A
$ADA07D30912C34DC, $0100110B
$ADB2B9C920229836, $01000942
$ADB6223A7D814238, $04001E87
$ADC05CBC0021A11C, $02001089
$ADD16B056C574004, $0100074A
$ADD70849CF99BE39, $0100269A
$ADE523CBBE29BEAA, $01001139
$ADE5DBBDB86945DA, $01002A9B
$ADED4D6C4C563334, $010010A8
$ADEF2A6FB998A709, $0100199C
$ADEF889903D81C37, $01001271
$ADF6F39E4976AD1F, $01002E58
$AE0024BD7CDAACBE, $01000DD9
$AE01F81955439543, $01001EC5
$AE080A5E3A3F4309, $0200138D
$AE0D32816A455140, $01001B7E
$AE118ECD0BDC651C, $01000DF6
$AE152E3A212FFC7D, $010002A9
$AE15A229E2398865, $01002C55
$AE16A61721A94DEA, $01002665
$AE2429F4F573C13C, $01001969
$AE3F63B03E1A2200, $04000949
$AE479B6894F14AC8, $01001DC4
$AE4ABE29915A3D33, $01002AB4
$AE4DCFDCFCD0001B, $01002F6F
$AE51FD2970ECB669, $0100070F
$AE5B3CDF94890BE7, $03000E0E
$AE5EE6368BB9C9D7, $0100161C
$AE6739A8926E36AE, $01002499
$AE6CA613575D0028, $02000B38
$AE75380ADC65A86F, $06001A37
$AE7E8F4495432909, $020001EF
$AE85E1ECB923B94A, $01001529
$AE8E5523C3AABD0D, $02001A24
$AE938D8E302C8F22, $02000A20
$AE968DB1D3B2F0E1, $01002773
$AEAB63767A18364C, $03001938
$AEADA1CB22DBCDC8, $010008B8
$AEB1622899B4328F, $010004AF
$AEB2605D9F8C781F, $010028EE
$AEB3A10E10B071BD, $010010C8
$AEB6BF80ADE52C25, $01002828
$AEBACDD9D8205CD4, $01001705
$AED6467963A0F60E, $01002799
$AED8EA09BF423B56, $020011E2
$AEE3EE9498544712, $0500011C
$AEF2F8F7954DBD74, $01000BA0
$AEF74FD7363461CD, $01001876
$AF03D9020B20FD97, $01001A3D
$AF0A149860DE230A, $01001F13
$AF13228321A65B7D, $020017F1
$AF19D996038B0B75, $01000CAA
$AF207BC1CDAF8266, $020003E4
$AF264E3815D10672, $01002F43
$AF36FE19221E2A77, $0100197A
$AF3D119C43C63471, $01000B14
$AF4CF89E6CEF0B6B, $0100195D
$AF4E906CA2582342, $030012CE
$AF537AB91B641D2A, $0200148B
$AF567EB94B0EB7A7, $01002F1A
$AF61973566F6896F, $020006A9
$AF6567EF5941953E, $02002609
$AF6B971F142CDF1A, $02000839
$AF7B7D549CC15A0A, $01002421
$AF8075663A3B33C0, $01000E5B
$AF85F76AEBD7101F, $01002E07
$AF97A6D922CD7C6A, $010016BA
$AFBAFD60CDF140B5, $0100210F
$AFBBEE56763F94B3, $01002D50
$AFBF5F6CD17B3D67, $01001282
$AFC14E9D9106764D, $010029FA
$AFC1C674E98FAA55, $020019FC
$AFC37B2BA4718440, $020006F8
$AFC3BE03EE9C6F8C, $010018B0
$AFCF91C404A149C4, $01001E8D
$AFD842DD42DFAC86, $0300007E
$AFF22D6A3AC17F83, $010016FF
$AFF588B34A8B6A90, $0200037C
$B00759EB343576A2, $010029AC
$B00930F66FB79338, $01002E97
$B00C901A2C8CEDCE, $01000FE1
$B01930B9C376A7D9, $02001AD5
$B01ADFEAFFCC42C9, $0100147D
$B01FF27284033DFA, $01001877
$B0250BD0F28310C9, $01001E5A
$B0275A2A1FE25564, $03001CD1
$B02877B761B33C85, $01002403
$B0352516A9034EFE, $01001D0B
$B03BE97818F12091, $01002EB1
$B03F7EF7739094EB, $01000934
$B050EC6C4C368A93, $010006E9
$B0555A77EA85FE39, $0200221B
$B05C2878807DA866, $02000ED0
$B0611BF1CDDA5E4F, $010029B6
$B076D97BECE21B51, $020003DD
$B077A8AE4877C511, $01000D1F
$B07831CAD5F17D7D, $05000B33
$B07CBF2FDBA17651, $0100147F
$B0814E681895683D, $0100182F
$B08608D0C979388C, $01001DD1
$B086450BD4AE7D4B, $01000929
$B0965D8AB94D6ADC, $01002E10
$B0B1CA4F5B86B9ED, $02001F2F
$B0CBD52931445C20, $0200159E
$B0D143E29BBFD948, $01002C40
$B0D46500F7AD930B, $02001078
$B0D580A8BDE95F63, $07000BC7
$B0D887DFFFD7FCD2, $0100184E
$B0D9D03D7DFA3491, $020026BB
$B0DB467BEF9C77F4, $01000E40
$B0DC1F078FA81CAC, $01000C55
$B0DFB6656B53FAC5, $02001799
$B0E313A7B54D8842, $0100152A
$B0E3485FC472DD99, $01002F86
$B0E535697EBA736F, $01002E59
$B0F1A43F2BF311BA, $010026C3
$B0F61CCB02D128F0, $01001DE0
$B0FDDB6C449ECF7F, $01001F34
$B0FF8B41F3E6E561, $01002AC2
$B10D66A34D2490B1, $01001676
$B10E3869F3657DE6, $03000F30
$B11225A8B2A92593, $01001AF6
$B11382ADF6ED6887, $01002702
$B115EE1D3BEFEF18, $010026EF
$B1183EF60402FF54, $0200045A
$B11DBB20E9FC4B61, $0100186D
$B147257D9D7B23C5, $010008A9
$B14E04C9095DDC22, $01001173
$B1531837D883C99C, $0100060A
$B15B07F34A3D59F4, $01001619
$B178BAA6753D4839, $01002615
$B17A3923140F2D3C, $01002B49
$B1802E1EB002B625, $010008BC
$B19C414A298ED2BF, $01000698
$B19C5181C233F9FE, $010023AE
$B1AA50DB67E31FE9, $010004FB
$B1AF7797769526C7, $0200196E
$B1B49FE632602819, $0200252E
$B1BE3698C162937F, $01001260
$B1DD37821269E627, $0100190F
$B1E2FD0A80F0AFF0, $01002945
$B1E740CCA4301975, $0100134D
$B1EBDE6D968257B7, $03001243
$B1EF886B3C8A2841, $01002157
$B1F0185B076208C0, $010018ED
$B1F2AB6E1C6B3FBB, $01002980
$B1F5B98B3190767E, $01000E02
$B1FA199D35D8423A, $020015E7
$B1FE4FF08590056C, $010028C8
$B1FF36EA071984CB, $03000DCF
$B20C80C2689882D0, $01001BB3
$B20CA659C263EF2A, $01001FC1
$B213783983BA58D9, $01002058
$B2177039BC0B5F13, $0100103C
$B21AC46EB1FDC052, $01000758
$B21CB91247B3EF73, $01002A99
$B222ADEE68AD9CF1, $0200194D
$B230CFBAB1E63693, $010027AD
$B23431A4FA597FE3, $0100233C
$B23475DCACEDDB1F, $01001E17
$B23BC7155608C079, $020024EB
$B23DB44CCB10B77B, $01001D31
$B244DDBE7DA63B5B, $01000227
$B2456239FA0E82BF, $0100164D
$B248F20D0EC88709, $040001B3
$B252EBCD112865EC, $02002B69
$B254A1B1E395653E, $020024A5
$B25630F7D36017DF, $01000E8D
$B258CC0F4319607E, $01000D69
$B25B46BA22C7CE43, $01001040
$B260098050261C40, $02002D4D
$B262401F1B51A535, $010007DC
$B263858F28C42505, $01000AE0
$B26E58F02C5CB297, $01001928
$B275766943FA42D3, $02001C3B
$B277378E602AFF6D, $01001909
$B280BDD7FC4573DE, $01000142
$B28A20CBBB1C24E9, $010022B4
$B28F95D53F8451BD, $010017B4
$B2970E513913A649, $01002DC1
$B29B7FED530D6916, $01000B9D
$B29F9AAB90187806, $03000961
$B2A7D3D5B35ADF3C, $010008F2
$B2B22FB28CE804FD, $010024C9
$B2B2A94A718EE2DB, $01002855
$B2BA4435E593BDB4, $02000481
$B2C2CCE4BA66D226, $01002681
$B2CB10EE9DD77E66, $0100241D
$B2CBC55C6B67F914, $0400024E
$B2D951BC7899EB54, $0100207B
$B2DD84C68476A3EB, $01001C45
$B2E4C411221E0948, $02001834
$B2E4FF07F565E451, $01002292
$B2E802E262E36F09, $02001BD0
$B2EC39D37E132E3B, $02001F90
$B2F1C9F1A9F66EA9, $040001B7
$B2FA3BC465EFC50F, $0200261E
$B2FAA14FA13454EA, $0100298B
$B2FB27CF583BF495, $01000CE6
$B2FE2B0ED6D57ED6, $01002627
$B308BD76024C0E7F, $010023E9
$B30B9D7F1CF47751, $01002D9F
$B30EB2528BFFF23F, $01001241
$B312C4788ABF0A29, $010003DC
$B316068856242C66, $0400000C
$B31C5428E532C970, $01002E50
$B31D05426866C0C3, $01002AAE
$B320A12AB10BDC50, $01002660
$B3216C1F7CB76BF3, $01002C88
$B331F25EF0B8B573, $040001C6
$B33819738341FA40, $01002BD9
$B33860B9AB7729DA, $01001EFC
$B34164468D7B0272, $01002E65
$B348D3C1595272C1, $01002229
$B356B065DAA03333, $01000348
$B35B40ACF4A6FA5D, $010025CE
$B3687D67C101DFC4, $01002816
$B3883DABBE8EE419, $01002F92
$B3911BA7EDA78571, $01000EA2
$B3967C1C8E31D335, $01001BC5
$B398BFEC1F16BAFE, $01002332
$B3AB20717B2DA6F6, $01000832
$B3ABD510A3E038D0, $02001A7F
$B3AC5DD6D27A80AC, $01000F08
$B3AF672C96C68E5D, $01002674
$B3AFD360720D098F, $02000BF3
$B3B384192AC13F6F, $02002D1F
$B3B4657E1ACC87D1, $0100266E
$B3C2F0F306E604FB, $02002F10
$B3CD09B2A353BDDC, $0300055E
$B3DEC7848F86A365, $010010C7
$B3E10A71FBB8F461, $01001E90
$B3E434E2E8941FD2, $010008BD
$B3EAFD6405CF24C9, $02000107
$B3EE6448A5123F3F, $01002EEA
$B3F1651475CC041A, $0100195A
$B3FBC8809A49B28A, $01001A27
$B40016D0D6FEA4F5, $01002238
$B40116543C023345, $01001F1E
$B409A80136F40459, $01002D59
$B42A15FB89780586, $010027A4
$B42CF8D20E4D582B, $030001BB
$B42DAB57501689DE, $01001612
$B436F079EF9AC820, $010022C0
$B4445D38D945B149, $01002E8C
$B449623926C245BC, $0100246D
$B44AE77A6C130354, $010001D9
$B451E5F0C6CBD7B3, $01000AB0
$B45266D1DD4FDCE0, $010014D7
$B46A6D6BC17D68FA, $01002746
$B472BE7768FC16E8, $0100221F
$B476939C86F9BA71, $010023D7
$B484A903F0C30E99, $01002536
$B487046DE87A54E3, $0100113A
$B48D2E043566D560, $010007B3
$B48FC4D85777B688, $01001ABD
$B4934EE9B07815CD, $01002986
$B498D0A70B5A1199, $01000FD5
$B499B95504F2DC9C, $01001C14
$B49BF59AE7A28EE3, $01002EA0
$B4A205576EC8D45E, $01002E1B
$B4A48C57BA30D649, $010007DE
$B4AA634A6C59F0B4, $02001E98
$B4ABFABC9F76758F, $020015CE
$B4B36C211F74ADCA, $03000403
$B4B7E53F15768B33, $0100168A
$B4C124D5FDFC28F3, $010022B0
$B4C8427ACFF461E9, $020007B7
$B4E7100110046257, $01000C13
$B4F3DC86CB2DEAF4, $030001D0
$B4F4214847A26C42, $01001EBC
$B4F957BD40B617A3, $01001F55
$B4FA51B596D5AFF3, $0100113B
$B508F6A9D2A19E13, $02002553
$B51225A36DD194D5, $04000EDC
$B517549BD4C6B3BF, $0100072D
$B5293FFDB5070FA6, $01000DC9
$B5457490F7C55DFF, $020003F9
$B56D43E448E31ADC, $01002D94
$B56F740B24BB3FB0, $0200190D
$B57E5F3BDD853185, $01000C7E
$B57F10CCDFEE61CB, $010006D3
$B5A0781E6657BF67, $02001B67
$B5A0A1245FE5B834, $010016F0
$B5A6819981BCEE7A, $01002181
$B5AAFED7784DF6BB, $01002C7E
$B5BE3420BC122671, $01001385
$B5C26DF812827183, $0100246E
$B5E08F7E18A8BDFB, $010014D6
$B5E3A1A186109813, $01002EEB
$B5E534C2474E91B1, $020004C4
$B6043B364A9EDF5F, $01001C5B
$B60F9E5DB5C0EB37, $010021BC
$B61CE81E9993B31C, $01002A8D
$B6215EEB281C6520, $01002871
$B62A8EF7536C5D7B, $01002A72
$B62EA470803F36F4, $01000735
$B630C4AAD152A051, $01000E79
$B64C03EC1E6A3AEE, $020002A3
$B65B742873154BC9, $01000923
$B6605FDF81564DCB, $01001611
$B660C331E5DFEB33, $01001052
$B663E3D861912A27, $01001016
$B6670931B1DC0DCC, $010025C6
$B66ED9123C2C07E6, $01001119
$B672DBE104C34BC8, $0100165F
$B674D7375D4269D2, $01001A7E
$B6835EA27AFCC2D1, $01002C29
$B687563A47E0B24C, $02000DBB
$B68854049252F8FB, $02000F3D
$B693F8D00BDD1228, $01001E93
$B697B046283AA9AF, $02001CFD
$B6A0ACA944CA468B, $01002D98
$B6A36CEFA751F373, $01002A00
$B6B0779536291BBB, $0300042D
$B6B0FC5C09B39065, $020014A8
$B6B2789672409370, $010028C5
$B6B8F1E8314B57EB, $010011A9
$B6CD4F4B27D9E12E, $0100236F
$B6D0A64C53FC77B5, $01002DAB
$B6D3085D485A013D, $01002E46
$B6D61BCE9CBFC821, $02001E00
$B6DBFE70F831943B, $03001935
$B6EF7B3AB9BD5096, $01001BE9
$B6F8137CA85D5142, $010016D6
$B6FD70502E345FF7, $010024CB
$B7054AD0E4E2E850, $02001CCA
$B71469F7E0885B2A, $01001071
$B7160117534EA3E3, $01001E63
$B717020EB050E3F3, $010024BA
$B71B4BAE2949ABB2, $010019AE
$B73A1F61528227C9, $01002895
$B73F205B6B9CF765, $01000C46
$B74C2721B48B6F1C, $020001C4
$B76D248F3FDFF515, $0200189B
$B76D3EA33456B656, $01001FE4
$B771988E64A1F0D4, $03000C1E
$B77F40E370FFD331, $01002A77
$B79430278BC67F3C, $010019BC
$B7A016724E49F880, $0100220C
$B7A120AFF6FB022C, $04001E94
$B7AD828D18B377B5, $020006F6
$B7B93E50E6C6812D, $01001A78
$B7BE894E303A3109, $01002631
$B7C0386777E8D2B6, $02000C84
$B7C473178017ECDC, $010006B5
$B7C6B3F818FF2036, $01002142
$B7CDF3611A1B02BB, $010016D2
$B7CF6EC6D73C5D9E, $02001B64
$B7E51B42AF9700B5, $01000C42
$B7ECA0D17B35002C, $02001D26
$B7FC507C01E7D4C6, $01000F02
$B803DDA3A849D1CF, $010027F3
$B81AB4B4663FC0EE, $02000CBC
$B81D0CEC23BD6B9A, $01002E7B
$B81DFA21356AC6FD, $02000B99
$B824E873DEA3E564, $01002E55
$B8297B11AC8EBDAC, $01001120
$B82EBA8FD0A54449, $01001D10
$B837106A1D3911EF, $010015D5
$B83B6304E06F1E6A, $01002261
$B83D495B692DCB5F, $0100163E
$B83D82F4CBFB42BB, $02000FEA
$B84C40073C79230C, $01001DF0
$B84C7B264E12F6BB, $01002B09
$B85455DA378D8C2D, $01001C98
$B859FB30D8FCDC2A, $020025B8
$B85CA1EE8F8F10C5, $01000B9F
$B867B0AE7A90291C, $01001702
$B868EC93709231AA, $02000076
$B86C6BF90CD199C0, $010026A6
$B86CB8085E276B42, $0500115C
$B8730827B18E3DB6, $010018E2
$B8772262C7AC7B50, $02001DA9
$B887D4C88168AD30, $0300026F
$B8880AD246214898, $01001DB2
$B89C996FF8936DE1, $01001BA5
$B89DA4BFCB0129CB, $02001AEC
$B89E7C5FCCAE3FA0, $02001C6B
$B8A1B51FE2C71371, $02001010
$B8AEE0AB788A3EFA, $01000E61
$B8B4F7D8F096A1FB, $01002B7C
$B8B5A32F00F17D2E, $01001455
$B8C93A1EF9D6C45D, $010005BB
$B8D36B80DE5F144F, $01002069
$B8D7EA1770113823, $02002037
$B8D98BA395755180, $01001285
$B8E9181D70EBDACD, $0100149C
$B8ED0DE61F327B39, $01002C4A
$B8F5678845E53334, $01001EE2
